settlement_name,wikipedia_title,wikipedia_page_id,photo_url,photo_thumb_url,photo_width,photo_height,photo_source,photo_attribution,wikipedia_article_url,fetch_status,fetch_note
Ivád,Ivád,43693,https://upload.wikimedia.org/wikipedia/commons/6/62/150912_Iv%C3%A1di_t%C3%A1j_a_23-as_%C3%BAt_fel%C5%91l.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/6/62/150912_Iv%C3%A1di_t%C3%A1j_a_23-as_%C3%BAt_fel%C5%91l.JPG/960px-150912_Iv%C3%A1di_t%C3%A1j_a_23-as_%C3%BAt_fel%C5%91l.JPG,800,600,wikipedia,Wikipédia – Ivád,https://hu.wikipedia.org/wiki/Iv%C3%A1d,ok,
Mátranovák,Mátranovák,44895,https://upload.wikimedia.org/wikipedia/commons/5/56/M%C3%A1tranov%C3%A1k%2C_r%C3%B3mai_katolikus_templom_2022_01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/56/M%C3%A1tranov%C3%A1k%2C_r%C3%B3mai_katolikus_templom_2022_01.jpg/960px-M%C3%A1tranov%C3%A1k%2C_r%C3%B3mai_katolikus_templom_2022_01.jpg,800,533,wikipedia,Wikipédia – Mátranovák,https://hu.wikipedia.org/wiki/M%C3%A1tranov%C3%A1k,ok,
Varbóc,Varbóc,44061,https://upload.wikimedia.org/wikipedia/commons/f/f9/Reform%C3%A1tus_templom%2C_Varb%C3%B3c%2C_2017.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/Reform%C3%A1tus_templom%2C_Varb%C3%B3c%2C_2017.jpg/960px-Reform%C3%A1tus_templom%2C_Varb%C3%B3c%2C_2017.jpg,800,537,wikipedia,Wikipédia – Varbóc,https://hu.wikipedia.org/wiki/Varb%C3%B3c,ok,
Nagyvisnyó,Nagyvisnyó,42655,https://upload.wikimedia.org/wikipedia/commons/6/65/Nagyvisny%C3%B3%2C_D%C3%B3zsa_utcai_n%C3%A9pi_lak%C3%B3h%C3%A1zak_2021_01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Nagyvisny%C3%B3%2C_D%C3%B3zsa_utcai_n%C3%A9pi_lak%C3%B3h%C3%A1zak_2021_01.jpg/960px-Nagyvisny%C3%B3%2C_D%C3%B3zsa_utcai_n%C3%A9pi_lak%C3%B3h%C3%A1zak_2021_01.jpg,800,533,wikipedia,Wikipédia – Nagyvisnyó,https://hu.wikipedia.org/wiki/Nagyvisny%C3%B3,ok,
Királd,Királd,18193,https://upload.wikimedia.org/wikipedia/commons/c/cc/Kir%C3%A1ldi_templom.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/Kir%C3%A1ldi_templom.JPG/960px-Kir%C3%A1ldi_templom.JPG,800,1067,wikipedia,Wikipédia – Királd,https://hu.wikipedia.org/wiki/Kir%C3%A1ld,ok,
Felsőszölnök,Felsőszölnök,28132,https://upload.wikimedia.org/wikipedia/commons/d/db/Fels%C5%91sz%C3%B6ln%C3%B6k_2020.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Fels%C5%91sz%C3%B6ln%C3%B6k_2020.jpg/960px-Fels%C5%91sz%C3%B6ln%C3%B6k_2020.jpg,800,600,wikipedia,Wikipédia – Felsőszölnök,https://hu.wikipedia.org/wiki/Fels%C5%91sz%C3%B6ln%C3%B6k,ok,
Nagymaros,Nagymaros,43368,https://upload.wikimedia.org/wikipedia/commons/b/b6/R%C3%B3mai_katolikus_templom_%287182._sz%C3%A1m%C3%BA_m%C5%B1eml%C3%A9k%29_4.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/R%C3%B3mai_katolikus_templom_%287182._sz%C3%A1m%C3%BA_m%C5%B1eml%C3%A9k%29_4.jpg/960px-R%C3%B3mai_katolikus_templom_%287182._sz%C3%A1m%C3%BA_m%C5%B1eml%C3%A9k%29_4.jpg,800,1067,wikipedia,Wikipédia – Nagymaros,https://hu.wikipedia.org/wiki/Nagymaros,ok,
Tornakápolna,Tornakápolna,44050,https://upload.wikimedia.org/wikipedia/commons/d/dd/Tornak%C3%A1polna.jpg,https://upload.wikimedia.org/wikipedia/commons/d/dd/Tornak%C3%A1polna.jpg,675,449,wikipedia,Wikipédia – Tornakápolna,https://hu.wikipedia.org/wiki/Tornak%C3%A1polna,ok,
Szuha,Szuha,45240,https://upload.wikimedia.org/wikipedia/commons/6/64/1145.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/1145.jpg/960px-1145.jpg,800,600,wikipedia,Wikipédia – Szuha,https://hu.wikipedia.org/wiki/Szuha,ok,
Bátaapáti,Bátaapáti,29280,https://upload.wikimedia.org/wikipedia/commons/1/17/Apponyi_k%C3%BAria.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/1/17/Apponyi_k%C3%BAria.JPG/960px-Apponyi_k%C3%BAria.JPG,800,600,wikipedia,Wikipédia – Bátaapáti,https://hu.wikipedia.org/wiki/B%C3%A1taap%C3%A1ti,ok,
Nagybörzsöny,Nagybörzsöny,41116,https://upload.wikimedia.org/wikipedia/commons/0/05/Nagyb%C3%B6rzs%C3%B6ny%2C_Szent_Istv%C3%A1n_templom_-_l%C3%A9gi_fot%C3%B3.jpg,https://upload.wikimedia.org/wikipedia/commons/0/05/Nagyb%C3%B6rzs%C3%B6ny%2C_Szent_Istv%C3%A1n_templom_-_l%C3%A9gi_fot%C3%B3.jpg,900,600,wikipedia,Wikipédia – Nagybörzsöny,https://hu.wikipedia.org/wiki/Nagyb%C3%B6rzs%C3%B6ny,ok,
Mánfa,Mánfa,43892,https://upload.wikimedia.org/wikipedia/commons/4/4e/R.k.templom_%281500._sz%C3%A1m%C3%BA_m%C5%B1eml%C3%A9k%29_8.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/R.k.templom_%281500._sz%C3%A1m%C3%BA_m%C5%B1eml%C3%A9k%29_8.jpg/960px-R.k.templom_%281500._sz%C3%A1m%C3%BA_m%C5%B1eml%C3%A9k%29_8.jpg,800,600,wikipedia,Wikipédia – Mánfa,https://hu.wikipedia.org/wiki/M%C3%A1nfa,ok,
Pilismarót,Pilismarót,44527,https://upload.wikimedia.org/wikipedia/commons/4/41/Laurentiuskirche%2C_NO%2C_2024_Pilismar%C3%B3t.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/41/Laurentiuskirche%2C_NO%2C_2024_Pilismar%C3%B3t.jpg/960px-Laurentiuskirche%2C_NO%2C_2024_Pilismar%C3%B3t.jpg,800,902,wikipedia,Wikipédia – Pilismarót,https://hu.wikipedia.org/wiki/Pilismar%C3%B3t,ok,
Karancsberény,Karancsberény,44719,https://upload.wikimedia.org/wikipedia/commons/b/b7/Karancsber%C3%A9ny.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/Karancsber%C3%A9ny.jpg/960px-Karancsber%C3%A9ny.jpg,800,598,wikipedia,Wikipédia – Karancsberény,https://hu.wikipedia.org/wiki/Karancsber%C3%A9ny,ok,
Bátor,Bátor,1161957,,,,,wikipedia,Wikipédia – Bátor,https://hu.wikipedia.org/wiki/B%C3%A1tor,no_image,Nincs kép a Wikipedia oldalon
Hosszúhetény,Hosszúhetény,43769,https://upload.wikimedia.org/wikipedia/commons/c/c1/P%C3%BCsp%C3%B6kszentl%C3%A1szl%C3%B3%2C_Szent_L%C3%A1szl%C3%B3-templom.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/P%C3%BCsp%C3%B6kszentl%C3%A1szl%C3%B3%2C_Szent_L%C3%A1szl%C3%B3-templom.jpg/960px-P%C3%BCsp%C3%B6kszentl%C3%A1szl%C3%B3%2C_Szent_L%C3%A1szl%C3%B3-templom.jpg,800,450,wikipedia,Wikipédia – Hosszúhetény,https://hu.wikipedia.org/wiki/Hossz%C3%BAhet%C3%A9ny,ok,
Egercsehi,Egercsehi,42649,https://upload.wikimedia.org/wikipedia/commons/3/3e/Egercsehi_vh_eml%C3%A9km%C5%B1_1.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Egercsehi_vh_eml%C3%A9km%C5%B1_1.JPG/960px-Egercsehi_vh_eml%C3%A9km%C5%B1_1.JPG,800,1067,wikipedia,Wikipédia – Egercsehi,https://hu.wikipedia.org/wiki/Egercsehi,ok,
Magyaregregy,Magyaregregy,43878,https://upload.wikimedia.org/wikipedia/commons/5/59/Magyaregregy_d%C3%A9li_r%C3%A9sze.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/Magyaregregy_d%C3%A9li_r%C3%A9sze.jpg/960px-Magyaregregy_d%C3%A9li_r%C3%A9sze.jpg,800,600,wikipedia,Wikipédia – Magyaregregy,https://hu.wikipedia.org/wiki/Magyaregregy,ok,
Fedémes,Fedémes,43688,https://upload.wikimedia.org/wikipedia/commons/1/10/Saint_Stephen_of_Hungary_Church_in_Fed%C3%A9mes.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/10/Saint_Stephen_of_Hungary_Church_in_Fed%C3%A9mes.jpg/960px-Saint_Stephen_of_Hungary_Church_in_Fed%C3%A9mes.jpg,800,478,wikipedia,Wikipédia – Fedémes,https://hu.wikipedia.org/wiki/Fed%C3%A9mes,ok,
Aggtelek,Aggtelek,12064,https://upload.wikimedia.org/wikipedia/commons/8/87/Aggtelek_-_Baradla.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/Aggtelek_-_Baradla.jpg/960px-Aggtelek_-_Baradla.jpg,800,536,wikipedia,Wikipédia – Aggtelek,https://hu.wikipedia.org/wiki/Aggtelek,ok,
Perkupa,Perkupa,26392,https://upload.wikimedia.org/wikipedia/commons/2/21/Perkupai_r%C3%B3mai_katolikus_templom.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/21/Perkupai_r%C3%B3mai_katolikus_templom.jpg/960px-Perkupai_r%C3%B3mai_katolikus_templom.jpg,800,1067,wikipedia,Wikipédia – Perkupa,https://hu.wikipedia.org/wiki/Perkupa,ok,
Pusztafalu,Pusztafalu,26395,https://upload.wikimedia.org/wikipedia/commons/0/0d/Pusztafalu_reformed_church.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Pusztafalu_reformed_church.jpg/960px-Pusztafalu_reformed_church.jpg,800,1067,wikipedia,Wikipédia – Pusztafalu,https://hu.wikipedia.org/wiki/Pusztafalu,ok,
Ózd,Ózd,11513,https://upload.wikimedia.org/wikipedia/commons/6/65/%C3%93zd%2C_48-as_%C3%BAt_2024_01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/%C3%93zd%2C_48-as_%C3%BAt_2024_01.jpg/960px-%C3%93zd%2C_48-as_%C3%BAt_2024_01.jpg,800,533,wikipedia,Wikipédia – Ózd,https://hu.wikipedia.org/wiki/%C3%93zd,ok,
Hevesaranyos,Hevesaranyos,42651,https://upload.wikimedia.org/wikipedia/commons/5/58/Hevesaranyos%2C_r%C3%B3mai_katolikus_templom_2024_01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/Hevesaranyos%2C_r%C3%B3mai_katolikus_templom_2024_01.jpg/960px-Hevesaranyos%2C_r%C3%B3mai_katolikus_templom_2024_01.jpg,800,1200,wikipedia,Wikipédia – Hevesaranyos,https://hu.wikipedia.org/wiki/Hevesaranyos,ok,
Etes,Etes,44578,https://upload.wikimedia.org/wikipedia/commons/a/a8/Etes%2C_r%C3%B3mai_katolikus_templom_2021_01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Etes%2C_r%C3%B3mai_katolikus_templom_2021_01.jpg/960px-Etes%2C_r%C3%B3mai_katolikus_templom_2021_01.jpg,800,1200,wikipedia,Wikipédia – Etes,https://hu.wikipedia.org/wiki/Etes,ok,
Mecseknádasd,Mecseknádasd,42846,https://upload.wikimedia.org/wikipedia/commons/2/27/Szent_Istvan_kapolna_Mecseknadasd.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Szent_Istvan_kapolna_Mecseknadasd.jpg/960px-Szent_Istvan_kapolna_Mecseknadasd.jpg,800,594,wikipedia,Wikipédia – Mecseknádasd,https://hu.wikipedia.org/wiki/Mecsekn%C3%A1dasd,ok,
Komló,Komló,810513,,,,,wikipedia,Wikipédia – Komló,https://hu.wikipedia.org/wiki/Koml%C3%B3,no_image,Nincs kép a Wikipedia oldalon
Mónosbél,Mónosbél,42654,https://upload.wikimedia.org/wikipedia/commons/a/a5/M%C3%B3nosb%C3%A9l_-_panoramio.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/M%C3%B3nosb%C3%A9l_-_panoramio.jpg/960px-M%C3%B3nosb%C3%A9l_-_panoramio.jpg,800,532,wikipedia,Wikipédia – Mónosbél,https://hu.wikipedia.org/wiki/M%C3%B3nosb%C3%A9l,ok,
Bükkszenterzsébet,Bükkszenterzsébet,43686,https://upload.wikimedia.org/wikipedia/commons/6/65/B%C3%BCkkszenterzs%C3%A9bet%2C_r%C3%B3mai_katolikus_templom_2024_01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/B%C3%BCkkszenterzs%C3%A9bet%2C_r%C3%B3mai_katolikus_templom_2024_01.jpg/960px-B%C3%BCkkszenterzs%C3%A9bet%2C_r%C3%B3mai_katolikus_templom_2024_01.jpg,800,533,wikipedia,Wikipédia – Bükkszenterzsébet,https://hu.wikipedia.org/wiki/B%C3%BCkkszenterzs%C3%A9bet,ok,
Balaton,Balaton,3455,https://upload.wikimedia.org/wikipedia/commons/9/9e/Balaton_Hungary_Landscape.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Balaton_Hungary_Landscape.jpg/960px-Balaton_Hungary_Landscape.jpg,800,530,wikipedia,Wikipédia – Balaton,https://hu.wikipedia.org/wiki/Balaton,ok,
Bakonybél,Bakonybél,28700,https://upload.wikimedia.org/wikipedia/commons/d/d8/Bakonyb%C3%A9l%2C_benc%C3%A9s_ap%C3%A1ts%C3%A1g_2021_01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Bakonyb%C3%A9l%2C_benc%C3%A9s_ap%C3%A1ts%C3%A1g_2021_01.jpg/960px-Bakonyb%C3%A9l%2C_benc%C3%A9s_ap%C3%A1ts%C3%A1g_2021_01.jpg,800,533,wikipedia,Wikipédia – Bakonybél,https://hu.wikipedia.org/wiki/Bakonyb%C3%A9l,ok,
Ófalu,Ófalu,930095,,,,,wikipedia,Wikipédia – Ófalu,https://hu.wikipedia.org/wiki/%C3%93falu,no_image,Nincs kép a Wikipedia oldalon
Bózsva,Bózsva,12598,https://upload.wikimedia.org/wikipedia/commons/7/73/B%C3%B3zsvai_reform%C3%A1tus_egyh%C3%A1zk%C3%B6zs%C3%A9g_temploma_2.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/B%C3%B3zsvai_reform%C3%A1tus_egyh%C3%A1zk%C3%B6zs%C3%A9g_temploma_2.jpg/960px-B%C3%B3zsvai_reform%C3%A1tus_egyh%C3%A1zk%C3%B6zs%C3%A9g_temploma_2.jpg,800,684,wikipedia,Wikipédia – Bózsva,https://hu.wikipedia.org/wiki/B%C3%B3zsva,ok,
Tardos,Tardos,712598,,,,,wikipedia,Wikipédia – Tardos,https://hu.wikipedia.org/wiki/Tardos,no_image,Nincs kép a Wikipedia oldalon
Mátraballa,Mátraballa,43695,https://upload.wikimedia.org/wikipedia/commons/7/73/M%C3%A1traballa%2C_r%C3%B3mai_katolikus_templom_2022_03.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/M%C3%A1traballa%2C_r%C3%B3mai_katolikus_templom_2022_03.jpg/960px-M%C3%A1traballa%2C_r%C3%B3mai_katolikus_templom_2022_03.jpg,800,533,wikipedia,Wikipédia – Mátraballa,https://hu.wikipedia.org/wiki/M%C3%A1traballa,ok,
Makkoshotyka,Makkoshotyka,18401,https://upload.wikimedia.org/wikipedia/commons/8/82/Meczner_kast%C3%A9ly_%28M%C5%B1vel%C5%91d%C3%A9si_h%C3%A1z%29_-_Makkoshotyka%2C_2014.06.19_%281%29.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/8/82/Meczner_kast%C3%A9ly_%28M%C5%B1vel%C5%91d%C3%A9si_h%C3%A1z%29_-_Makkoshotyka%2C_2014.06.19_%281%29.JPG/960px-Meczner_kast%C3%A9ly_%28M%C5%B1vel%C5%91d%C3%A9si_h%C3%A1z%29_-_Makkoshotyka%2C_2014.06.19_%281%29.JPG,800,600,wikipedia,Wikipédia – Makkoshotyka,https://hu.wikipedia.org/wiki/Makkoshotyka,ok,
Felsőtold,Felsőtold,44589,https://upload.wikimedia.org/wikipedia/commons/2/26/Felsoetold_Wheat_field%2C_Hungary.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/26/Felsoetold_Wheat_field%2C_Hungary.jpg/960px-Felsoetold_Wheat_field%2C_Hungary.jpg,800,347,wikipedia,Wikipédia – Felsőtold,https://hu.wikipedia.org/wiki/Fels%C5%91told,ok,
Erdőbénye,Erdőbénye,13456,https://upload.wikimedia.org/wikipedia/commons/6/60/Erd%C5%91b%C3%A9nye%2C_r%C3%B3mai_katolikus_templom_2025_02.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Erd%C5%91b%C3%A9nye%2C_r%C3%B3mai_katolikus_templom_2025_02.jpg/960px-Erd%C5%91b%C3%A9nye%2C_r%C3%B3mai_katolikus_templom_2025_02.jpg,800,1200,wikipedia,Wikipédia – Erdőbénye,https://hu.wikipedia.org/wiki/Erd%C5%91b%C3%A9nye,ok,
Maróc,Maróc,42907,https://upload.wikimedia.org/wikipedia/commons/7/7e/Zala_location_map.PNG,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7e/Zala_location_map.PNG/960px-Zala_location_map.PNG,800,833,wikipedia,Wikipédia – Maróc,https://hu.wikipedia.org/wiki/Mar%C3%B3c,ok,
Egerbocs,Egerbocs,42647,https://upload.wikimedia.org/wikipedia/commons/2/2c/Egerbocs%2C_r%C3%B3mai_katolikus_templom_2025_02.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Egerbocs%2C_r%C3%B3mai_katolikus_templom_2025_02.jpg/960px-Egerbocs%2C_r%C3%B3mai_katolikus_templom_2025_02.jpg,800,1200,wikipedia,Wikipédia – Egerbocs,https://hu.wikipedia.org/wiki/Egerbocs,ok,
Nagybárkány,Nagybárkány,43338,https://upload.wikimedia.org/wikipedia/commons/5/55/Nagybarkanylatkep2.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/Nagybarkanylatkep2.jpg/960px-Nagybarkanylatkep2.jpg,800,398,wikipedia,Wikipédia – Nagybárkány,https://hu.wikipedia.org/wiki/Nagyb%C3%A1rk%C3%A1ny,ok,
Mátraszele,Mátraszele,44886,https://upload.wikimedia.org/wikipedia/commons/c/c7/Town_hall_and_post_office%2C_M%C3%A1traszele.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Town_hall_and_post_office%2C_M%C3%A1traszele.jpg/960px-Town_hall_and_post_office%2C_M%C3%A1traszele.jpg,800,1067,wikipedia,Wikipédia – Mátraszele,https://hu.wikipedia.org/wiki/M%C3%A1traszele,ok,
Sajómercse,Sajómercse,43997,https://upload.wikimedia.org/wikipedia/commons/3/3d/Saj%C3%B3mercsei_templom.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Saj%C3%B3mercsei_templom.JPG/960px-Saj%C3%B3mercsei_templom.JPG,800,600,wikipedia,Wikipédia – Sajómercse,https://hu.wikipedia.org/wiki/Saj%C3%B3mercse,ok,
Noszvaj,Noszvaj,42629,https://upload.wikimedia.org/wikipedia/commons/a/ad/Hungary_Noszvaj_DeLaMotte_palace.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ad/Hungary_Noszvaj_DeLaMotte_palace.jpg/960px-Hungary_Noszvaj_DeLaMotte_palace.jpg,800,600,wikipedia,Wikipédia – Noszvaj,https://hu.wikipedia.org/wiki/Noszvaj,ok,
Kiscsehi,Kiscsehi,42904,https://upload.wikimedia.org/wikipedia/commons/3/31/Zichy_hunting_mansion_2012.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Zichy_hunting_mansion_2012.jpg/960px-Zichy_hunting_mansion_2012.jpg,800,532,wikipedia,Wikipédia – Kiscsehi,https://hu.wikipedia.org/wiki/Kiscsehi,ok,
Hollókő,Hollókő,37508,https://upload.wikimedia.org/wikipedia/commons/9/90/Holl%C3%B3k%C5%91_%C3%93falu_F%C5%91_utca_%28r%C3%A9szlet%29_002.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/Holl%C3%B3k%C5%91_%C3%93falu_F%C5%91_utca_%28r%C3%A9szlet%29_002.jpg/960px-Holl%C3%B3k%C5%91_%C3%93falu_F%C5%91_utca_%28r%C3%A9szlet%29_002.jpg,800,600,wikipedia,Wikipédia – Hollókő,https://hu.wikipedia.org/wiki/Holl%C3%B3k%C5%91,ok,
Márkháza,Márkháza,44880,https://upload.wikimedia.org/wikipedia/commons/c/cb/M%C3%A1rkh%C3%A1za.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/M%C3%A1rkh%C3%A1za.jpg/960px-M%C3%A1rkh%C3%A1za.jpg,800,598,wikipedia,Wikipédia – Márkháza,https://hu.wikipedia.org/wiki/M%C3%A1rkh%C3%A1za,ok,
Szendehely,Szendehely,45206,https://upload.wikimedia.org/wikipedia/commons/6/67/Szendehely_templom.png,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Szendehely_templom.png/960px-Szendehely_templom.png,800,1119,wikipedia,Wikipédia – Szendehely,https://hu.wikipedia.org/wiki/Szendehely,ok,
Sámsonháza,Sámsonháza,45055,https://upload.wikimedia.org/wikipedia/commons/7/72/Thumb_16190eae289d73231d75.jpg,https://upload.wikimedia.org/wikipedia/commons/7/72/Thumb_16190eae289d73231d75.jpg,666,500,wikipedia,Wikipédia – Sámsonháza,https://hu.wikipedia.org/wiki/S%C3%A1msonh%C3%A1za,ok,
Nekézseny,Nekézseny,21975,https://upload.wikimedia.org/wikipedia/commons/2/2d/Nek%C3%A9zseny_l%C3%A9gifot%C3%B3.jpg,https://upload.wikimedia.org/wikipedia/commons/2/2d/Nek%C3%A9zseny_l%C3%A9gifot%C3%B3.jpg,480,345,wikipedia,Wikipédia – Nekézseny,https://hu.wikipedia.org/wiki/Nek%C3%A9zseny,ok,
Kishartyán,Kishartyán,44760,https://upload.wikimedia.org/wikipedia/commons/5/5a/Kisharty%C3%A1n%2C_r%C3%B3mai_katolikus_templom_2021_01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Kisharty%C3%A1n%2C_r%C3%B3mai_katolikus_templom_2021_01.jpg/960px-Kisharty%C3%A1n%2C_r%C3%B3mai_katolikus_templom_2021_01.jpg,800,533,wikipedia,Wikipédia – Kishartyán,https://hu.wikipedia.org/wiki/Kisharty%C3%A1n,ok,
Sirok,Sirok,43703,https://upload.wikimedia.org/wikipedia/commons/b/b7/View_Sirok.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/View_Sirok.jpg/960px-View_Sirok.jpg,800,512,wikipedia,Wikipédia – Sirok,https://hu.wikipedia.org/wiki/Sirok,ok,
Alsótold,Alsótold,20764,https://upload.wikimedia.org/wikipedia/commons/a/a2/Als%C3%B3told%2C_r%C3%B3mai_katolikus_k%C3%A1polna_2021_01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a2/Als%C3%B3told%2C_r%C3%B3mai_katolikus_k%C3%A1polna_2021_01.jpg/960px-Als%C3%B3told%2C_r%C3%B3mai_katolikus_k%C3%A1polna_2021_01.jpg,800,533,wikipedia,Wikipédia – Alsótold,https://hu.wikipedia.org/wiki/Als%C3%B3told,ok,
Cered,Cered,42835,https://upload.wikimedia.org/wikipedia/commons/3/3f/Cered%2C_r%C3%B3mai_katolikus_templom_2021_01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/Cered%2C_r%C3%B3mai_katolikus_templom_2021_01.jpg/960px-Cered%2C_r%C3%B3mai_katolikus_templom_2021_01.jpg,800,533,wikipedia,Wikipédia – Cered,https://hu.wikipedia.org/wiki/Cered,ok,
Karancslapujtő,Karancslapujtő,44722,https://upload.wikimedia.org/wikipedia/commons/c/c5/Karancslapujt%C5%91%2C_r%C3%B3mai_katolikus_templom_2024_04.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Karancslapujt%C5%91%2C_r%C3%B3mai_katolikus_templom_2024_04.jpg/960px-Karancslapujt%C5%91%2C_r%C3%B3mai_katolikus_templom_2024_04.jpg,800,1200,wikipedia,Wikipédia – Karancslapujtő,https://hu.wikipedia.org/wiki/Karancslapujt%C5%91,ok,
Dédestapolcsány,Dédestapolcsány,13429,https://upload.wikimedia.org/wikipedia/commons/6/6d/D%C3%A9destapolcs%C3%A1ny_2012_%2814%29.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/D%C3%A9destapolcs%C3%A1ny_2012_%2814%29.JPG/960px-D%C3%A9destapolcs%C3%A1ny_2012_%2814%29.JPG,800,1161,wikipedia,Wikipédia – Dédestapolcsány,https://hu.wikipedia.org/wiki/D%C3%A9destapolcs%C3%A1ny,ok,
Mórágy,Mórágy,43558,https://upload.wikimedia.org/wikipedia/commons/e/ec/M%C3%B3r%C3%A1gyi_l%C3%A1tk%C3%A9p.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/M%C3%B3r%C3%A1gyi_l%C3%A1tk%C3%A9p.jpg/960px-M%C3%B3r%C3%A1gyi_l%C3%A1tk%C3%A9p.jpg,800,600,wikipedia,Wikipédia – Mórágy,https://hu.wikipedia.org/wiki/M%C3%B3r%C3%A1gy,ok,
Nagykeresztúr,Nagykeresztúr,43355,https://upload.wikimedia.org/wikipedia/commons/5/59/Nagykereszt%C3%BAr.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/Nagykereszt%C3%BAr.jpg/960px-Nagykereszt%C3%BAr.jpg,800,598,wikipedia,Wikipédia – Nagykeresztúr,https://hu.wikipedia.org/wiki/Nagykereszt%C3%BAr,ok,
Parád,Parád,43697,https://upload.wikimedia.org/wikipedia/commons/d/d4/Szint_Odile_Church_in_Par%C3%A1d.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Szint_Odile_Church_in_Par%C3%A1d.jpg/960px-Szint_Odile_Church_in_Par%C3%A1d.jpg,800,600,wikipedia,Wikipédia – Parád,https://hu.wikipedia.org/wiki/Par%C3%A1d,ok,
Kóspallag,Kóspallag,44809,https://upload.wikimedia.org/wikipedia/commons/0/03/Main_street_of_K%C3%B3spallag_02.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/Main_street_of_K%C3%B3spallag_02.jpg/960px-Main_street_of_K%C3%B3spallag_02.jpg,800,601,wikipedia,Wikipédia – Kóspallag,https://hu.wikipedia.org/wiki/K%C3%B3spallag,ok,
Sáta,Sáta,44005,https://upload.wikimedia.org/wikipedia/commons/3/3b/F%C3%A1y-kast%C3%A9ly_-_l%C3%A9gi_fot%C3%B3_%28S%C3%A1ta%29.jpg,https://upload.wikimedia.org/wikipedia/commons/3/3b/F%C3%A1y-kast%C3%A9ly_-_l%C3%A9gi_fot%C3%B3_%28S%C3%A1ta%29.jpg,431,600,wikipedia,Wikipédia – Sáta,https://hu.wikipedia.org/wiki/S%C3%A1ta,ok,
